user_id,segmento_id,segmento_nombre,tono,canal,horario,estilo_comunicacion,prop_tarjeta_credito_hey,prop_inversion_hey,prop_seguro_vida,prop_seguro_compras,prop_credito_personal,prop_credito_nomina,prop_credito_auto,prop_tarjeta_credito_garantizada,prop_cuenta_negocios,producto_top_1,producto_top_2,producto_top_3,flag_riesgo_churn,flag_uso_atipico,flag_credito_estresado,noise_score_usuario,ingreso_mensual_mxn,score_buro,antiguedad_dias,ocupacion,nivel_educativo,satisfaccion_1_10,dias_desde_ultimo_login,es_hey_pro,nomina_domiciliada,conv_n_total,conv_frustracion,conv_urgencia,intent_credito,intent_inversion
USR-00094,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0066,0.0,0.0,0.0002,0.0,0.0007,0.0,0.0,,,,0,0,0,0.3333,20500,753,692,3,0,8.0,1,True,False,2,0,0,0,0
USR-00095,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0984,0.0,0.0881,0.0,0.0008,0.8314,0.0,0.0,0.0001,Crédito Nómina,,,0,0,0,0.0909,31500,634,333,1,3,8.0,12,True,True,3,1,0,0,0
USR-00096,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0036,0.0123,,,,1,0,0,0.0,23000,605,1143,1,1,5.0,135,False,True,1,1,0,0,0
USR-00097,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0881,0.0,0.0,0.0,0.0017,0.0,0.0013,,,,0,0,0,0.0,69000,607,1539,2,1,8.0,10,True,False,1,0,0,0,0
USR-00098,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0069,0.0332,0.0,0.0002,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,12000,694,488,1,0,8.0,2,False,False,1,0,0,0,0
USR-00099,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0044,0.0,0.0,0.0,0.0289,0.0,0.0,0.0549,0.0001,,,,0,0,0,0.6,15000,421,611,4,2,5.0,24,False,False,1,0,0,1,0
USR-00100,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0053,0.0073,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,34000,577,682,1,0,10.0,3,True,True,2,0,0,0,0
USR-00101,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0467,0.0609,0.0,0.0,0.063,0.0,0.0,0.0001,,,,0,0,0,0.0,13500,719,270,1,0,10.0,4,False,True,2,0,0,1,0
USR-00102,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.1466,0.0,0.0,0.0,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,13000,621,894,4,0,7.0,3,True,False,1,0,0,0,0
USR-00103,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,,,,0,0,0,0.3333,8500,438,1248,1,0,8.0,7,True,False,1,0,0,0,0
USR-00104,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.5787,0.0,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,18000,830,1111,2,2,8.0,3,True,False,1,0,0,0,0
USR-00105,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,13000,679,865,1,2,8.0,3,True,False,1,0,0,0,0
USR-00106,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.5915,0.0067,0.0008,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,37000,657,131,1,3,8.0,1,True,True,1,0,0,0,0
USR-00107,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0202,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,15000,657,1658,1,2,9.0,1,True,False,1,0,0,0,0
USR-00108,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0042,0.0922,0.0,0.0002,0.2076,0.0,0.0,0.0001,Crédito Nómina,,,0,0,0,0.0,25500,492,785,1,2,9.0,7,False,True,2,0,0,0,0
USR-00109,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452,0.0001,Tarjeta Garantizada,,,0,0,0,0.0,15000,435,194,4,0,6.0,51,False,False,1,0,0,0,0
USR-00110,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0028,0.0001,,,,0,0,0,0.0,15500,349,1009,1,1,3.0,21,False,False,2,0,0,0,0
USR-00111,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.022,0.1201,0.0,0.0,0.0,0.0013,0.0,0.0,Seguro de Vida,,,0,0,0,0.4,57000,528,40,2,0,10.0,6,True,False,3,0,0,0,0
USR-00112,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.3139,0.0,0.0,0.0,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,31000,718,1001,4,0,10.0,0,False,False,1,0,0,1,0
USR-00113,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0013,,,,1,0,0,0.0,32000,692,1312,3,0,5.0,106,False,False,1,0,0,0,0
USR-00114,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0002,0.0,0.0242,0.0,0.0,,,,0,0,0,0.3333,67000,595,633,1,0,10.0,18,True,False,1,0,0,0,0
USR-00115,4,Ahorrador Cauteloso,simple,voz,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.2557,0.1884,0.0,0.0,0.0,0.0,0.0,0.0,Inversión Hey,Seguro de Vida,,0,0,0,0.2,14000,749,1305,1,2,10.0,3,True,True,1,0,0,0,0
USR-00116,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0421,0.0022,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.4,44000,808,617,4,1,10.0,4,True,False,1,1,0,0,0
USR-00117,4,Ahorrador Cauteloso,simple,voz,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.025,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.1667,26000,715,440,1,1,10.0,2,True,False,2,1,0,0,0
USR-00118,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.3469,0.0004,0.0018,0.0212,0.0002,0.0163,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,8500,720,1799,1,2,7.0,1,True,True,8,0,0,1,0
USR-00119,3,Familia Establecida,semi-formal,voz,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0062,0.0,0.0,0.0,0.0408,0.0,0.0,0.0106,0.0001,,,,0,1,1,0.0,18000,488,1533,4,0,5.0,8,True,False,3,0,0,3,0
USR-00120,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.5381,Cuenta Negocios,,,0,0,0,0.0667,56000,557,1148,2,0,8.0,9,True,False,3,0,0,0,1
USR-00121,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0728,0.1086,0.0,0.0008,0.0,0.0007,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,39500,738,1508,1,2,7.0,4,False,True,2,0,0,0,0
USR-00122,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0044,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,29000,740,318,4,0,9.0,1,True,False,1,0,0,0,0
USR-00123,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0216,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,13500,530,1551,1,3,8.0,1,True,False,2,0,0,0,0
USR-00124,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,12000,553,1456,0,0,5.0,81,False,False,1,0,0,0,0
USR-00125,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.6667,7500,543,628,4,1,10.0,1,True,False,1,0,0,0,0
USR-00126,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0109,0.0107,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,16500,651,908,1,0,7.0,11,False,True,3,0,0,0,0
USR-00127,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0124,0.0415,0.0,0.0002,0.0,0.0,0.0028,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,20500,553,1142,1,2,6.0,6,False,True,1,0,0,0,0
USR-00128,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0,0.0,0.0029,0.0206,0.0,0.0,0.0036,0.0,,,,0,0,0,0.5,11000,537,621,4,0,8.0,2,False,False,1,0,0,0,0
USR-00129,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0.0,0.0,,,,0,0,0,0.3333,52000,652,384,1,0,7.0,7,False,False,1,1,0,0,0
USR-00130,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.563,0.0002,0.0,0.0017,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,49000,733,147,1,2,9.0,3,True,True,1,0,0,0,0
USR-00131,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0139,0.0104,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.6667,40000,725,1028,4,0,10.0,0,True,False,1,0,0,0,0
USR-00132,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0968,0.0109,0.0142,0.0,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.1667,26500,721,803,1,3,9.0,9,True,True,3,0,0,5,0
USR-00133,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.142,0.1794,0.1154,0.0,0.0,0.0227,0.0,0.0,0.0,Inversión Hey,Tarjeta de Crédito Hey,Seguro de Vida,0,0,1,0.0,12000,440,1742,1,3,5.0,19,False,True,1,0,0,0,0
USR-00134,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.3677,0.0,0.0,0.0,0.0,0.0,0.0039,Seguro de Vida,,,0,0,0,0.75,58000,820,1585,1,1,7.0,16,False,False,1,0,0,0,0
USR-00135,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0228,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.2,20000,658,31,4,2,8.0,1,False,False,1,0,0,2,0
USR-00136,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0045,,,,1,0,0,0.0,10000,685,92,4,3,5.0,52,False,False,1,0,0,0,0
USR-00137,0,PYME Emprendedor,formal,voz,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0036,0.0123,,,,1,1,0,0.0,19000,421,312,4,0,4.0,76,False,False,1,0,0,0,0
USR-00138,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.081,0.1287,0.0,0.0,0.0077,0.0,0.0,Seguro de Compras,,,0,0,0,0.5,39000,667,1286,4,0,7.0,0,True,False,1,0,0,0,0
USR-00139,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.3257,0.0,0.0756,0.0,0.0002,0.0201,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,35000,848,318,1,2,10.0,14,False,True,2,0,0,0,0
USR-00140,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0,0.4421,0.0,0.0008,0.0,0.0116,0.0,0.0,Seguro de Vida,,,0,1,0,0.2,26000,739,548,1,0,7.0,6,True,True,2,0,0,0,0
USR-00141,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,24000,547,1593,4,0,4.0,20,False,False,1,0,0,1,0
USR-00142,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.1854,0.0123,Tarjeta Garantizada,,,0,0,0,0.0,11000,645,1331,4,0,7.0,122,False,False,2,0,0,0,0
USR-00143,1,Digital Básico,informal,voz,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,0,0,0,0.0,32000,378,1461,1,0,7.0,147,False,False,1,0,0,2,0
USR-00144,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0297,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.5,22000,788,1580,1,1,7.0,6,False,True,1,0,0,1,0
USR-00145,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.208,0.0022,0.0,0.0,0.12,0.0,0.0001,Seguro de Vida,Crédito Auto,,0,0,0,0.2857,54000,751,1182,1,2,9.0,4,False,False,1,0,0,0,0
USR-00146,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0881,0.0,0.0,0.0,0.0297,0.0,0.0013,,,,0,0,0,0.4286,76000,707,659,4,1,10.0,9,False,False,2,0,0,0,0
USR-00147,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,23000,591,482,1,0,6.0,15,False,True,1,0,0,2,0
USR-00148,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.1237,0.0,0.0,0.0,0.0,0.0,0.0,0.1851,0.0001,Tarjeta Garantizada,Tarjeta de Crédito Hey,,0,0,0,0.0,21000,307,161,4,2,4.0,7,False,False,1,0,0,0,0
USR-00149,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.317,0.0924,0.0746,0.0,0.0,0.0,0.0,0.0001,Inversión Hey,,,0,0,0,0.0,47000,754,1691,1,0,8.0,1,True,False,1,0,0,2,0
USR-00150,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0062,0.0036,0.0,0.0,0.0593,0.0,0.1178,0.0,0.0,Crédito Auto,,,0,0,0,0.0,65000,741,1092,2,0,8.0,1,False,False,1,0,0,0,0
USR-00151,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.1113,0.0,0.0,0.0227,0.0,0.0,0.0001,Seguro de Vida,,,0,0,0,0.25,21500,532,217,1,0,8.0,10,False,True,1,0,0,0,0
USR-00152,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0062,0.0004,0.0,0.0,0.0975,0.0,0.1276,0.0,0.0,Crédito Auto,,,0,0,0,0.0,63000,661,737,2,0,10.0,2,True,False,1,0,0,0,0
USR-00153,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4507,0.0001,Tarjeta Garantizada,,,0,0,0,0.0,31500,479,363,3,0,8.0,84,False,False,3,0,0,3,0
USR-00154,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,10500,409,1133,1,2,4.0,15,False,True,2,1,0,0,0
USR-00155,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.4892,0.0,0.0236,0.0,0.0002,0.0201,0.1705,0.0,0.0001,Tarjeta de Crédito Hey,Crédito Auto,,0,0,0,0.0,34000,769,706,1,0,8.0,17,False,True,1,0,0,1,0
USR-00156,4,Ahorrador Cauteloso,simple,voz,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,29500,517,629,3,2,7.0,3,False,False,1,0,0,1,0
USR-00157,0,PYME Emprendedor,formal,voz,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0,0.481,0.0,0.0002,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,1,0,0.0,58000,639,554,1,1,10.0,17,False,True,1,0,0,0,0
USR-00158,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0,0.0,0.0044,0.0002,0.0,0.0,0.0,0.0001,,,,0,1,0,0.0,12500,710,1295,1,3,10.0,2,True,False,4,1,0,0,0
USR-00159,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.023,0.0,0.0,0.0,0.0017,0.0,0.0,,,,0,0,0,0.0,77000,813,347,1,0,10.0,12,True,False,2,0,0,0,0
USR-00160,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0082,0.0,0.0771,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,28500,659,1050,3,2,8.0,2,False,False,1,0,0,0,0
USR-00161,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0091,,,,1,0,0,0.0,5000,685,1360,0,0,4.0,130,False,False,1,0,0,0,0
USR-00162,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0198,0.0291,0.0,0.0002,0.0,0.0,0.0028,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,39000,481,60,1,1,9.0,1,False,True,1,0,0,0,0
USR-00163,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1476,0.0942,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,32000,740,235,4,1,7.0,4,True,False,1,0,0,0,0
USR-00164,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0218,0.0049,0.0134,0.0,0.3374,0.0,0.0,0.0,0.0,Crédito Personal,,,0,0,0,0.0,82000,682,500,2,0,10.0,5,True,False,2,0,0,0,0
USR-00165,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1028,0.0984,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.3333,44000,695,901,4,0,10.0,3,True,False,1,0,0,0,0
USR-00166,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.517,0.107,0.0,0.0,0.0,0.0,0.0,0.0013,Inversión Hey,Seguro de Vida,,0,0,0,0.6,69000,759,1173,1,1,9.0,16,True,False,1,0,0,1,0
USR-00167,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.5785,0.0,0.0,0.0,0.0,0.0001,Seguro de Compras,,,0,0,0,0.0,19500,708,223,4,1,10.0,1,True,False,2,0,0,0,0
USR-00168,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.2664,0.389,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,Inversión Hey,Tarjeta de Crédito Hey,,0,0,0,0.0,23000,764,1479,1,0,7.0,11,False,True,2,0,0,2,0
USR-00169,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0095,0.0,0.0,0.0036,0.0182,,,,1,0,0,0.0,27000,430,914,4,2,4.0,167,False,False,1,0,0,3,0
USR-00170,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.1241,0.0,0.0,0.0242,0.0,0.0,Seguro de Compras,,,0,0,0,0.0,40000,764,656,4,0,7.0,5,True,False,1,0,0,0,0
USR-00171,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0732,0.0248,0.0309,0.0,0.0,0.0,0.0,0.0028,0.0001,,,,0,0,0,0.0,17000,752,1674,1,2,9.0,19,False,True,3,0,0,2,0
USR-00172,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0133,0.0,0.0,0.0,0.0407,0.0,0.0,0.0,0.329,Cuenta Negocios,,,0,0,0,0.0,82000,772,379,2,1,10.0,13,True,False,1,2,0,0,0
USR-00173,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.6788,0.0,0.0006,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.4,38500,630,1257,1,0,8.0,17,False,True,1,0,0,0,0
USR-00174,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.5229,0.0004,0.0018,0.0,0.0,0.0,0.0,0.1895,0.0001,Tarjeta de Crédito Hey,Tarjeta Garantizada,,0,0,1,0.0,22500,384,505,1,0,3.0,8,False,False,2,0,0,0,0
USR-00175,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.073,0.0,0.0,0.0,0.0381,0.0,0.0007,0.0189,0.0001,,,,0,0,1,0.0,16000,407,50,1,0,6.0,10,False,False,1,0,0,0,0
USR-00176,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0055,0.0,0.0137,0.0318,0.0,0.4887,0.0182,Tarjeta Garantizada,,,0,0,0,0.25,14000,661,838,1,0,6.0,75,False,True,1,0,0,0,0
USR-00177,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.087,0.3119,0.0,0.0002,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,10500,586,333,1,2,10.0,2,False,True,1,0,0,0,0
USR-00178,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0108,0.0616,0.0,0.0008,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,28500,526,438,1,1,9.0,8,True,True,1,0,0,1,0
USR-00179,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.099,0.0,0.0,0.6871,0.0,0.0,0.0,Crédito Nómina,,,0,0,0,0.0,34000,534,1497,1,3,6.0,7,False,True,2,0,0,7,0
USR-00180,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.016,0.0164,0.0,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,35500,621,1055,1,0,8.0,6,False,True,1,0,0,0,0
USR-00181,4,Ahorrador Cauteloso,simple,voz,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.1985,0.1113,0.0,0.0008,0.0,0.0,0.0,0.0,Inversión Hey,Seguro de Vida,,0,0,0,0.0,31000,486,1146,1,0,8.0,17,False,True,2,1,0,0,0
USR-00182,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,30000,406,359,1,0,4.0,67,False,True,1,0,0,0,0
USR-00183,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0004,0.0018,0.0,0.1135,0.0,0.0957,0.0,0.0,Crédito Personal,,,0,0,0,0.25,87000,601,1410,4,0,10.0,7,False,False,1,0,0,0,0
USR-00184,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0109,0.0142,0.0,0.0008,0.0,0.0,0.0,0.0,,,,0,0,0,0.3333,13000,690,697,1,1,8.0,2,True,False,1,0,0,0,0
USR-00185,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,6500,663,1685,3,0,4.0,39,False,False,4,0,0,0,0
USR-00186,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.5424,0.0,0.0,0.0013,0.0,0.0,Seguro de Compras,,,0,0,0,0.1667,23000,716,879,1,2,9.0,0,True,False,3,0,0,1,0
USR-00187,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0001,,,,1,0,0,0.0,33500,523,1630,1,0,4.0,74,False,True,2,1,0,2,0
USR-00188,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0082,0.0018,0.0,0.0,0.0,0.0,0.4149,0.0,Tarjeta Garantizada,,,0,0,0,0.0,12500,435,1426,4,0,5.0,18,False,False,1,0,0,0,0
USR-00189,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0911,0.011,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,26000,771,978,1,0,7.0,3,True,True,1,0,0,0,0
USR-00190,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0055,0.0357,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.3333,19500,702,1276,1,0,7.0,1,True,True,1,0,0,0,0
